ADGRV1 (gpcr, n/a): top5=['YGL072C', 'YLR106C', 'YKR033C', 'YPL251W', 'YLR462W'] sce04011 median rank=4027 (random~3367)
GABRA6 (ion_channel, n/a): top5=['YER025W', 'YNR032C-A', 'YPL086C', 'YLR229C', 'YEL027W'] sce04011 median rank=3497 (random~3367)
GABRD (ion_channel, n/a): top5=['YKR059W', 'YDL192W', 'YER072W', 'YPL036W', 'YGL008C'] sce04011 median rank=3678 (random~3367)
GLRA2 (ion_channel, n/a): top5=['YDL006W', 'YMR109W', 'YPR165W', 'YOR257W', 'YHR128W'] sce04011 median rank=3434 (random~3367)
GPR61 (gpcr, n/a): top5=['YFL066C', 'YEL013W', 'YER072W', 'YPR204W', 'YEL077C'] sce04011 median rank=3238 (random~3367)
GABRA2 (ion_channel, n/a): top5=['YER025W', 'YPL086C', 'YEL027W', 'YAL064C-A', 'YNR032C-A'] sce04011 median rank=3524 (random~3367)
ADRA2B (gpcr, n/a): top5=['YPL203W', 'YPL218W', 'YHR030C', 'YNL307C', 'YBR241C'] sce04011 median rank=4241 (random~3367)
CHRNA10 (ion_channel, n/a): top5=['YLR229C', 'YER072W', 'YPR165W', 'YGL008C', 'YEL026W'] sce04011 median rank=3317 (random~3367)
TTYH1 (ion_channel, n/a): top5=['YGR105W', 'YGL126W', 'YHR189W', 'YBL102W', 'YGL054C'] sce04011 median rank=3788 (random~3367)
CCKBR (gpcr, n/a): top5=['YLR229C', 'YPR165W', 'YER072W', 'YFL066C', 'YLR113W'] sce04011 median rank=3358 (random~3367)
HTR3C (ion_channel, n/a): top5=['YFL066C', 'YLR229C', 'YAL064C-A', 'YER072W', 'YBL026W'] sce04011 median rank=3304 (random~3367)
DRD1 (gpcr, n/a): top5=['YOL075C', 'YOL103W', 'YDR135C', 'YBR241C', 'YDR038C'] sce04011 median rank=3255 (random~3367)
NPY5R (gpcr, n/a): top5=['YJL093C', 'YML038C', 'YGL140C', 'YCR023C', 'YPR003C'] sce04011 median rank=2132 (random~3367)
HRH3 (gpcr, n/a): top5=['YFL066C', 'YER072W', 'YLR229C', 'YER025W', 'YGL008C'] sce04011 median rank=3253 (random~3367)
KCNJ4 (ion_channel, n/a): top5=['YKR059W', 'YDL126C', 'YJL050W', 'YER072W', 'YMR109W'] sce04011 median rank=3636 (random~3367)
HCRTR2 (gpcr, n/a): top5=['YDL006W', 'YML018C', 'YFL011W', 'YLR081W', 'YHR096C'] sce04011 median rank=3236 (random~3367)
P2RX5 (ion_channel, n/a): top5=['YDL140C', 'YJL030W', 'YLR186W', 'YNL323W', 'YGL120C'] sce04011 median rank=3686 (random~3367)
DRD2 (gpcr, n/a): top5=['YOL103W', 'YOL075C', 'YIL120W', 'YBR043C', 'YOR273C'] sce04011 median rank=3187 (random~3367)
EDNRB (gpcr, n/a): top5=['YOR378W', 'YEL013W', 'YFL066C', 'YFL026W', 'YER039C'] sce04011 median rank=3088 (random~3367)
GPRC5C (gpcr, n/a): top5=['YFL066C', 'YAL064C-A', 'YEL027W', 'YLR167W', 'YJL190C'] sce04011 median rank=3477 (random~3367)
P2RX6 (ion_channel, n/a): top5=['YHR189W', 'YGR063C', 'YPL067C', 'YKL086W', 'YOR224C'] sce04011 median rank=4450 (random~3367)
HTR3B (ion_channel, n/a): top5=['YOR061W', 'YFL066C', 'YER039C', 'YLR229C', 'YLR113W'] sce04011 median rank=3284 (random~3367)
SCTR (gpcr, n/a): top5=['YHR030C', 'YHL003C', 'YDR196C', 'YNL288W', 'YBR243C'] sce04011 median rank=3320 (random~3367)
HTR6 (gpcr, n/a): top5=['YPL203W', 'YPL218W', 'YHR030C', 'YBR241C', 'YPR204W'] sce04011 median rank=3484 (random~3367)
GABRP (ion_channel, n/a): top5=['YAL026C', 'YML018C', 'YDR039C', 'YDR038C', 'YDR040C'] sce04011 median rank=3309 (random~3367)
VIPR2 (gpcr, n/a): top5=['YIL121W', 'YER119C', 'YKL146W', 'YBR235W', 'YJR124C'] sce04011 median rank=3188 (random~3367)
KCNG3 (ion_channel, n/a): top5=['YPL203W', 'YKL190W', 'YHR030C', 'YPL218W', 'YER125W'] sce04011 median rank=3585 (random~3367)
KCNJ14 (ion_channel, n/a): top5=['YHR169W', 'YLR147C', 'YLR234W', 'YGL008C', 'YOR224C'] sce04011 median rank=4008 (random~3367)
GPR150 (gpcr, n/a): top5=['YGL126W', 'YKL086W', 'YHR189W', 'YDR488C', 'YHR169W'] sce04011 median rank=4174 (random~3367)
GPR22 (gpcr, n/a): top5=['YBR287W', 'YBR043C', 'YIL088C', 'YHR218W', 'YOL068C'] sce04011 median rank=2353 (random~3367)
KCNJ18 (ion_channel, n/a): top5=['YDL126C', 'YKR059W', 'YJL050W', 'YER072W', 'YLR113W'] sce04011 median rank=3626 (random~3367)
KCNJ12 (ion_channel, n/a): top5=['YKR059W', 'YDL126C', 'YJL050W', 'YER072W', 'YLR113W'] sce04011 median rank=3581 (random~3367)
QRFPR (gpcr, n/a): top5=['YFL066C', 'YNL006W', 'YLR229C', 'YER025W', 'YEL013W'] sce04011 median rank=3346 (random~3367)
NPFFR1 (gpcr, n/a): top5=['YER072W', 'YPR165W', 'YLR229C', 'YGL008C', 'YKR059W'] sce04011 median rank=3491 (random~3367)
KCNK12 (ion_channel, n/a): top5=['YER072W', 'YFL066C', 'YGL008C', 'YER148W', 'YPL036W'] sce04011 median rank=3392 (random~3367)
CCKAR (gpcr, n/a): top5=['YER039C', 'YLR113W', 'YBL016W', 'YNL290W', 'YOR378W'] sce04011 median rank=3154 (random~3367)
EDNRA (gpcr, n/a): top5=['YER039C', 'YOR378W', 'YFL026W', 'YEL013W', 'YGL225W'] sce04011 median rank=2724 (random~3367)
KCNN4 (ion_channel, n/a): top5=['YER072W', 'YGL008C', 'YPL218W', 'YMR230W', 'YPL036W'] sce04011 median rank=3656 (random~3367)
KCNJ2 (ion_channel, n/a): top5=['YJL050W', 'YLR113W', 'YBL016W', 'YIL143C', 'YNL290W'] sce04011 median rank=3526 (random~3367)
NMUR1 (gpcr, n/a): top5=['YPL203W', 'YHR030C', 'YBR241C', 'YHL047C', 'YBR160W'] sce04011 median rank=3419 (random~3367)
KCNK2 (ion_channel, n/a): top5=['YBR235W', 'YPL221W', 'YNL095C', 'YER145C', 'YDR038C'] sce04011 median rank=3022 (random~3367)
PANX1 (ion_channel, n/a): top5=['YFL066C', 'YFL026W', 'YEL013W', 'YER069W', 'YPR016C'] sce04011 median rank=2996 (random~3367)
HCRTR1 (gpcr, n/a): top5=['YPL203W', 'YPR165W', 'YER072W', 'YKR059W', 'YLR113W'] sce04011 median rank=3423 (random~3367)
F2R (gpcr, n/a): top5=['YER039C', 'YML018C', 'YFL026W', 'YKL146W', 'YDR536W'] sce04011 median rank=3100 (random~3367)
CACNG8 (ion_channel, n/a): top5=['YER025W', 'YFL066C', 'YPR016C', 'YLR175W', 'YDR091C'] sce04011 median rank=3264 (random~3367)
AVPR1B (gpcr, n/a): top5=['YPL203W', 'YHR030C', 'YLR113W', 'YHR135C', 'YBR160W'] sce04011 median rank=3097 (random~3367)
KCNJ8 (ion_channel, n/a): top5=['YAL026C', 'YGL120C', 'YHR030C', 'YER125W', 'YER166W'] sce04011 median rank=3497 (random~3367)
GHRHR (gpcr, n/a): top5=['YHL003C', 'YJR124C', 'YBR243C', 'YNL288W', 'YFR018C'] sce04011 median rank=3198 (random~3367)
GPR83 (gpcr, n/a): top5=['YER039C', 'YEL013W', 'YGL225W', 'YFL026W', 'YOR378W'] sce04011 median rank=3255 (random~3367)
KCNJ6 (ion_channel, n/a): top5=['YLR113W', 'YJR065C', 'YBL016W', 'YNL290W', 'YGR252W'] sce04011 median rank=3384 (random~3367)
HTR1A (gpcr, n/a): top5=['YPL218W', 'YBR241C', 'YPL203W', 'YDL126C', 'YDL084W'] sce04011 median rank=3950 (random~3367)
DRD4 (gpcr, n/a): top5=['YPL218W', 'YHR169W', 'YGL008C', 'YDL084W', 'YLR147C'] sce04011 median rank=4207 (random~3367)
GPR151 (gpcr, n/a): top5=['YHL042W', 'YAR023C', 'YNL307C', 'YNL339C', 'YPL283C'] sce04011 median rank=3844 (random~3367)
GPR63 (gpcr, n/a): top5=['YEL013W', 'YFL026W', 'YER039C', 'YHR218W', 'YFL066C'] sce04011 median rank=2820 (random~3367)
KCNJ5 (ion_channel, n/a): top5=['YKR059W', 'YER072W', 'YFL039C', 'YLR229C', 'YPR165W'] sce04011 median rank=3606 (random~3367)
NTSR1 (gpcr, n/a): top5=['YPL218W', 'YBR241C', 'YHR030C', 'YHL047C', 'YPL203W'] sce04011 median rank=3787 (random~3367)
SSTR3 (gpcr, n/a): top5=['YER072W', 'YGL008C', 'YPR165W', 'YLR229C', 'YPL218W'] sce04011 median rank=3836 (random~3367)
AVPR1A (gpcr, n/a): top5=['YER072W', 'YLR229C', 'YKR059W', 'YPR165W', 'YLR113W'] sce04011 median rank=3520 (random~3367)
KCNJ16 (ion_channel, n/a): top5=['YAL026C', 'YHR030C', 'YKL104C', 'YBR080C', 'YGL120C'] sce04011 median rank=3406 (random~3367)
CRHR1 (gpcr, n/a): top5=['YAL064C-A', 'YEL027W', 'YER025W', 'YFL066C', 'YNR032C-A'] sce04011 median rank=3421 (random~3367)
NMUR2 (gpcr, n/a): top5=['YIL121W', 'YIL120W', 'YBR043C', 'YOL103W', 'YHR032W'] sce04011 median rank=3201 (random~3367)
GPR19 (gpcr, n/a): top5=['YJR001W', 'YEL064C', 'YOL137W', 'YLR241W', 'YIL088C'] sce04011 median rank=2734 (random~3367)
ADRB2 (gpcr, n/a): top5=['YBR241C', 'YOL075C', 'YDR040C', 'YDR039C', 'YER125W'] sce04011 median rank=3863 (random~3367)
MLNR (gpcr, n/a): top5=['YLR229C', 'YER072W', 'YGL008C', 'YLR113W', 'YPL036W'] sce04011 median rank=3294 (random~3367)
ADORA2A (gpcr, n/a): top5=['YER072W', 'YKR059W', 'YKL190W', 'YPR204W', 'YPL218W'] sce04011 median rank=3580 (random~3367)
ZACN (ion_channel, n/a): top5=['YER190W', 'YCR048W', 'YHL003C', 'YJL225C', 'YLR467W'] sce04011 median rank=3174 (random~3367)
CRHR2 (gpcr, n/a): top5=['YEL027W', 'YER025W', 'YLR229C', 'YFL066C', 'YPL086C'] sce04011 median rank=3500 (random~3367)
CCDC51 (ion_channel, n/a): top5=['YKL002W', 'YML101C', 'YAR002C-A', 'YER159C', 'YDR388W'] sce04011 median rank=3832 (random~3367)
NTSR2 (gpcr, n/a): top5=['YHR030C', 'YPL203W', 'YPL017C', 'YNL307C', 'YGL126W'] sce04011 median rank=3763 (random~3367)
CLIC5 (ion_channel, n/a): top5=['YDR313C', 'YOR295W', 'YIL106W', 'YGR029W', 'YOL016C'] sce04011 median rank=3600 (random~3367)
ADRB3 (gpcr, n/a): top5=['YHR169W', 'YPL218W', 'YDL084W', 'YGL126W', 'YLR293C'] sce04011 median rank=4491 (random~3367)
KCNK13 (ion_channel, n/a): top5=['YER072W', 'YFL066C', 'YGL008C', 'YPL036W', 'YIL143C'] sce04011 median rank=3202 (random~3367)
TACR1 (gpcr, n/a): top5=['YLR229C', 'YPR165W', 'YNL006W', 'YOR378W', 'YJR065C'] sce04011 median rank=3412 (random~3367)
GPR143 (gpcr, n/a): top5=['YHR218W', 'YEL077C', 'YFL066C', 'YLR466W', 'YFL026W'] sce04011 median rank=2818 (random~3367)
KCNAB3 (ion_channel, n/a): top5=['YER025W', 'YPL266W', 'YPL086C', 'YDR091C', 'YLR229C'] sce04011 median rank=3612 (random~3367)
GPRC5B (gpcr, n/a): top5=['YGR105W', 'YPL218W', 'YER072W', 'YGL008C', 'YOR224C'] sce04011 median rank=3564 (random~3367)
PTGER1 (gpcr, n/a): top5=['YER072W', 'YGL008C', 'YFL066C', 'YPL036W', 'YOR293W'] sce04011 median rank=3707 (random~3367)
OPN3 (gpcr, n/a): top5=['YEL013W', 'YER039C', 'YLR113W', 'YDR021W', 'YFL026W'] sce04011 median rank=3258 (random~3367)
OPRM1 (gpcr, n/a): top5=['YOR378W', 'YER039C', 'YFL011W', 'YMR011W', 'YGL225W'] sce04011 median rank=2952 (random~3367)
DRD3 (gpcr, n/a): top5=['YBR241C', 'YPL203W', 'YHR030C', 'YER125W', 'YPL031C'] sce04011 median rank=3662 (random~3367)
BRS3 (gpcr, n/a): top5=['YBR043C', 'YML018C', 'YEL064C', 'YIL120W', 'YIL121W'] sce04011 median rank=2778 (random~3367)
P2RX1 (ion_channel, n/a): top5=['YER148W', 'YJL014W', 'YDR339C', 'YBR154C', 'YEL051W'] sce04011 median rank=3636 (random~3367)
TACR2 (gpcr, n/a): top5=['YLR229C', 'YPR165W', 'YKR059W', 'YLR113W', 'YPL203W'] sce04011 median rank=3563 (random~3367)
TRHR (gpcr, n/a): top5=['YER039C', 'YML018C', 'YBR043C', 'YIL048W', 'YKL146W'] sce04011 median rank=2936 (random~3367)
KISS1R (gpcr, n/a): top5=['YHR169W', 'YGL126W', 'YPL218W', 'YHR189W', 'YLR234W'] sce04011 median rank=4450 (random~3367)
S1PR5 (gpcr, n/a): top5=['YGL008C', 'YER072W', 'YPL036W', 'YFL066C', 'YER148W'] sce04011 median rank=3645 (random~3367)
CATSPER3 (ion_channel, n/a): top5=['YOR292C', 'YKL209C', 'YJR040W', 'YIL047C', 'YGL140C'] sce04011 median rank=2533 (random~3367)
F2RL1 (gpcr, n/a): top5=['YER039C', 'YFL026W', 'YGL225W', 'YOR378W', 'YLR113W'] sce04011 median rank=3244 (random~3367)
P2RX3 (ion_channel, n/a): top5=['YNL323W', 'YAL042W', 'YBR038W', 'YML067C', 'YGL130W'] sce04011 median rank=3666 (random~3367)
GPR84 (gpcr, n/a): top5=['YGL126W', 'YJL196C', 'YNL307C', 'YOL147C', 'YPR192W'] sce04011 median rank=4408 (random~3367)
PTGDR2 (gpcr, n/a): top5=['YPL218W', 'YHR189W', 'YPL203W', 'YGL126W', 'YGR105W'] sce04011 median rank=3388 (random~3367)
VN1R2 (gpcr, n/a): top5=['YNR032C-A', 'YDL192W', 'YIL148W', 'YKR094C', 'YAL064C-A'] sce04011 median rank=4272 (random~3367)
KCNK3 (ion_channel, n/a): top5=['YHL003C', 'YGL126W', 'YJR084W', 'YCR048W', 'YER125W'] sce04011 median rank=3265 (random~3367)
PROKR1 (gpcr, n/a): top5=['YML018C', 'YBR043C', 'YER039C', 'YBR241C', 'YPL264C'] sce04011 median rank=3223 (random~3367)
KCNJ9 (ion_channel, n/a): top5=['YER072W', 'YDL229W', 'YGL008C', 'YNL209W', 'YKR059W'] sce04011 median rank=3772 (random~3367)
KCNK4 (ion_channel, n/a): top5=['YFL066C', 'YER072W', 'YGL008C', 'YPL036W', 'YER148W'] sce04011 median rank=3333 (random~3367)
PANX3 (ion_channel, n/a): top5=['YPL221W', 'YGL139W', 'YDR375C', 'YBR235W', 'YPL050C'] sce04011 median rank=2606 (random~3367)
BDKRB2 (gpcr, n/a): top5=['YPL264C', 'YBR043C', 'YER119C', 'YHR032W', 'YOL103W'] sce04011 median rank=2874 (random~3367)
SSTR1 (gpcr, n/a): top5=['YPR165W', 'YLR229C', 'YER072W', 'YKR059W', 'YDR345C'] sce04011 median rank=3456 (random~3367)
KCNJ1 (ion_channel, n/a): top5=['YEL013W', 'YKR059W', 'YHR128W', 'YDR021W', 'YNL006W'] sce04011 median rank=3347 (random~3367)
HTR1B (gpcr, n/a): top5=['YBR241C', 'YPL203W', 'YHR030C', 'YJL214W', 'YBR164C'] sce04011 median rank=3614 (random~3367)
NMBR (gpcr, n/a): top5=['YOR378W', 'YER039C', 'YEL013W', 'YGL225W', 'YPR165W'] sce04011 median rank=3194 (random~3367)
PTGER3 (gpcr, n/a): top5=['YLR466W', 'YEL077C', 'YPR204W', 'YHR218W', 'YFL026W'] sce04011 median rank=3378 (random~3367)
HRH4 (gpcr, n/a): top5=['YML018C', 'YJR001W', 'YBR043C', 'YIL120W', 'YIL088C'] sce04011 median rank=2734 (random~3367)
KCNJ11 (ion_channel, n/a): top5=['YGL120C', 'YPL203W', 'YLR234W', 'YHR030C', 'YMR109W'] sce04011 median rank=3688 (random~3367)
OXTR (gpcr, n/a): top5=['YER072W', 'YGL008C', 'YLR229C', 'YPL036W', 'YKR059W'] sce04011 median rank=3477 (random~3367)
UTS2R (gpcr, n/a): top5=['YPL203W', 'YGL008C', 'YPL218W', 'YLR113W', 'YER072W'] sce04011 median rank=3262 (random~3367)
SSTR4 (gpcr, n/a): top5=['YER072W', 'YGL008C', 'YPL218W', 'YLR229C', 'YPR165W'] sce04011 median rank=3938 (random~3367)
HTR4 (gpcr, n/a): top5=['YBR241C', 'YOL075C', 'YDR456W', 'YDR040C', 'YDR039C'] sce04011 median rank=3620 (random~3367)
P2RX4 (ion_channel, n/a): top5=['YJL014W', 'YER148W', 'YOR224C', 'YER072W', 'YGL008C'] sce04011 median rank=3688 (random~3367)
GALR2 (gpcr, n/a): top5=['YPL218W', 'YPL203W', 'YGL126W', 'YHR169W', 'YLR234W'] sce04011 median rank=3994 (random~3367)
HCAR3 (gpcr, n/a): top5=['YER119C', 'YBR043C', 'YHR032W', 'YIL120W', 'YOL103W'] sce04011 median rank=3011 (random~3367)
PTGIR (gpcr, n/a): top5=['YGL008C', 'YER072W', 'YPL036W', 'YPL218W', 'YMR230W'] sce04011 median rank=3988 (random~3367)
F2RL3 (gpcr, n/a): top5=['YHR189W', 'YGR105W', 'YPL203W', 'YPL218W', 'YLR234W'] sce04011 median rank=3666 (random~3367)
ACKR2 (gpcr, n/a): top5=['YBR241C', 'YPL218W', 'YPL203W', 'YOR257W', 'YHR030C'] sce04011 median rank=3074 (random~3367)
S1PR4 (gpcr, n/a): top5=['YER072W', 'YGL008C', 'YPR204W', 'YPL036W', 'YPL218W'] sce04011 median rank=3540 (random~3367)
NPY1R (gpcr, n/a): top5=['YBR043C', 'YML018C', 'YIL048W', 'YER039C', 'YIL088C'] sce04011 median rank=2686 (random~3367)
GRPR (gpcr, n/a): top5=['YER039C', 'YOR378W', 'YIL048W', 'YBR043C', 'YFL026W'] sce04011 median rank=2876 (random~3367)
PROKR2 (gpcr, n/a): top5=['YML018C', 'YBR043C', 'YER039C', 'YBR241C', 'YFL011W'] sce04011 median rank=3248 (random~3367)
OXER1 (gpcr, n/a): top5=['YBR241C', 'YHR030C', 'YLR466W', 'YHL003C', 'YIL121W'] sce04011 median rank=3037 (random~3367)
GPR88 (gpcr, n/a): top5=['YGL126W', 'YHL006C', 'YHR169W', 'YKL086W', 'YPL017C'] sce04011 median rank=4748 (random~3367)
KCNK18 (ion_channel, n/a): top5=['YFL066C', 'YER072W', 'YEL013W', 'YPR204W', 'YGL008C'] sce04011 median rank=3152 (random~3367)
S1PR1 (gpcr, n/a): top5=['YFL026W', 'YEL013W', 'YER039C', 'YFL066C', 'YGL225W'] sce04011 median rank=2936 (random~3367)
NPY2R (gpcr, n/a): top5=['YER039C', 'YML018C', 'YBR043C', 'YDR536W', 'YJL219W'] sce04011 median rank=3106 (random~3367)
GPR34 (gpcr, n/a): top5=['YIL088C', 'YBR043C', 'YIL120W', 'YBL089W', 'YPR003C'] sce04011 median rank=2894 (random~3367)
APLNR (gpcr, n/a): top5=['YBR241C', 'YPL203W', 'YIL121W', 'YDL128W', 'YHR030C'] sce04011 median rank=3286 (random~3367)
OPRK1 (gpcr, n/a): top5=['YOR378W', 'YER039C', 'YLR229C', 'YPR165W', 'YMR011W'] sce04011 median rank=3165 (random~3367)
GPR132 (gpcr, n/a): top5=['YBR241C', 'YMR015C', 'YER119C', 'YLR466W', 'YMR034C'] sce04011 median rank=3329 (random~3367)
KCNJ10 (ion_channel, n/a): top5=['YER072W', 'YKR059W', 'YLR229C', 'YNL290W', 'YPR165W'] sce04011 median rank=3490 (random~3367)
STING1 (ion_channel, n/a): top5=['YLR385C', 'YMR148W', 'YGL121C', 'YBR126W-A', 'YNL024C-A'] sce04011 median rank=3875 (random~3367)
CCR7 (gpcr, n/a): top5=['YBR241C', 'YER119C', 'YPL264C', 'YOL103W', 'YIL121W'] sce04011 median rank=3258 (random~3367)
S1PR3 (gpcr, n/a): top5=['YFL066C', 'YEL013W', 'YFL026W', 'YAL064C-A', 'YOR378W'] sce04011 median rank=3174 (random~3367)
MAS1L (gpcr, n/a): top5=['YHL050C', 'YLL067C', 'YPR204W', 'YLL066C', 'YPL218W'] sce04011 median rank=4378 (random~3367)
HTR1D (gpcr, n/a): top5=['YIL120W', 'YOL103W', 'YIL121W', 'YHR032W', 'YBR043C'] sce04011 median rank=2944 (random~3367)
P2RY2 (gpcr, n/a): top5=['YER072W', 'YGL008C', 'YLR229C', 'YKR059W', 'YPR165W'] sce04011 median rank=3621 (random~3367)
NPY4R (gpcr, n/a): top5=['YER039C', 'YML018C', 'YBR043C', 'YPL264C', 'YFL026W'] sce04011 median rank=2876 (random~3367)
GPER1 (gpcr, n/a): top5=['YFL066C', 'YER039C', 'YLR466W', 'YEL077C', 'YOR257W'] sce04011 median rank=3070 (random~3367)
NPY4R2 (gpcr, n/a): top5=['YER039C', 'YML018C', 'YBR043C', 'YFL026W', 'YPL264C'] sce04011 median rank=2884 (random~3367)
GPR27 (gpcr, n/a): top5=['YER072W', 'YGL008C', 'YOR293W', 'YPL036W', 'YMR230W'] sce04011 median rank=3950 (random~3367)
KCNJ15 (ion_channel, n/a): top5=['YNL290W', 'YOR257W', 'YDR021W', 'YLR113W', 'YIL143C'] sce04011 median rank=3308 (random~3367)
F2RL2 (gpcr, n/a): top5=['YER119C', 'YER039C', 'YDR536W', 'YIL121W', 'YNR055C'] sce04011 median rank=3188 (random~3367)
CCR2 (gpcr, n/a): top5=['YOL103W', 'YBR241C', 'YER119C', 'YKR105C', 'YOR273C'] sce04011 median rank=3118 (random~3367)
CCR6 (gpcr, n/a): top5=['YOL103W', 'YBR241C', 'YIL121W', 'YER119C', 'YIL120W'] sce04011 median rank=3232 (random~3367)
P2RY11 (gpcr, n/a): top5=['YGL126W', 'YPL218W', 'YHR189W', 'YGR105W', 'YPL067C'] sce04011 median rank=4284 (random~3367)
RXFP4 (gpcr, n/a): top5=['YPL218W', 'YGL126W', 'YHR189W', 'YGR105W', 'YPL203W'] sce04011 median rank=3890 (random~3367)
KCNK9 (ion_channel, n/a): top5=['YHR175W', 'YOR292C', 'YCR048W', 'YIL047C', 'YLL043W'] sce04011 median rank=3024 (random~3367)
P2RY1 (gpcr, n/a): top5=['YBR241C', 'YDR345C', 'YHR094C', 'YHR092C', 'YLR081W'] sce04011 median rank=3566 (random~3367)
CMKLR1 (gpcr, n/a): top5=['YPL264C', 'YDL128W', 'YBR008C', 'YER119C', 'YIL121W'] sce04011 median rank=3006 (random~3367)
GPR173 (gpcr, n/a): top5=['YFL066C', 'YER072W', 'YGL008C', 'YPL036W', 'YKR059W'] sce04011 median rank=3694 (random~3367)
CXCR5 (gpcr, n/a): top5=['YBR241C', 'YDL128W', 'YOL075C', 'YGR138C', 'YHL003C'] sce04011 median rank=3006 (random~3367)
OPRD1 (gpcr, n/a): top5=['YLR229C', 'YPR165W', 'YER072W', 'YKR059W', 'YGL008C'] sce04011 median rank=3600 (random~3367)
LPAR5 (gpcr, n/a): top5=['YGL126W', 'YHR189W', 'YPL218W', 'YGR105W', 'YLR234W'] sce04011 median rank=4053 (random~3367)
AVPR2 (gpcr, n/a): top5=['YGL008C', 'YER072W', 'YLR229C', 'YPL036W', 'YPL203W'] sce04011 median rank=3426 (random~3367)
NPSR1 (gpcr, n/a): top5=['YFL026W', 'YER039C', 'YML018C', 'YKL146W', 'YEL065W'] sce04011 median rank=2741 (random~3367)
OPRL1 (gpcr, n/a): top5=['YLR229C', 'YPR165W', 'YOR378W', 'YER072W', 'YDR343C'] sce04011 median rank=3476 (random~3367)
PRLHR (gpcr, n/a): top5=['YPL218W', 'YDL084W', 'YAL020C', 'YDL126C', 'YLR293C'] sce04011 median rank=4400 (random~3367)
LPAR4 (gpcr, n/a): top5=['YER039C', 'YDR536W', 'YML018C', 'YPL264C', 'YBR043C'] sce04011 median rank=3100 (random~3367)
GPR85 (gpcr, n/a): top5=['YFL066C', 'YEL013W', 'YFL026W', 'YER039C', 'YOR378W'] sce04011 median rank=3212 (random~3367)
SSTR2 (gpcr, n/a): top5=['YPR165W', 'YOR378W', 'YLR229C', 'YHR092C', 'YDR342C'] sce04011 median rank=3387 (random~3367)
CCR9 (gpcr, n/a): top5=['YPL264C', 'YER039C', 'YER119C', 'YBR241C', 'YDL128W'] sce04011 median rank=2995 (random~3367)
OR2T1 (gpcr, n/a): top5=['YDL192W', 'YDL137W', 'YPL218W', 'YKR059W', 'YLR229C'] sce04011 median rank=4358 (random~3367)
GALR3 (gpcr, n/a): top5=['YPL218W', 'YHR169W', 'YGL008C', 'YER072W', 'YDL084W'] sce04011 median rank=4292 (random~3367)
CXCR3 (gpcr, n/a): top5=['YER072W', 'YGL008C', 'YPL218W', 'YPR165W', 'YLR229C'] sce04011 median rank=3322 (random~3367)
GPR62 (gpcr, n/a): top5=['YKL086W', 'YHR169W', 'YHR189W', 'YGL126W', 'YBR010W'] sce04011 median rank=4800 (random~3367)
GPR17 (gpcr, n/a): top5=['YBR241C', 'YPL218W', 'YPL203W', 'YHR030C', 'YJL164C'] sce04011 median rank=3544 (random~3367)
HTR1F (gpcr, n/a): top5=['YIL120W', 'YOL103W', 'YEL064C', 'YIL121W', 'YDR135C'] sce04011 median rank=3142 (random~3367)
GHSR (gpcr, n/a): top5=['YOR378W', 'YLR229C', 'YER039C', 'YGL225W', 'YLR113W'] sce04011 median rank=3488 (random~3367)
HTR1E (gpcr, n/a): top5=['YIL120W', 'YBR180W', 'YHR032W', 'YOL103W', 'YKR105C'] sce04011 median rank=2716 (random~3367)
P2RY4 (gpcr, n/a): top5=['YPL203W', 'YLR229C', 'YPL218W', 'YGL008C', 'YJL108C'] sce04011 median rank=3466 (random~3367)
GPR68 (gpcr, n/a): top5=['YBR241C', 'YMR015C', 'YOR257W', 'YLR466W', 'YER039C'] sce04011 median rank=3296 (random~3367)
OPN1LW (gpcr, n/a): top5=['YER025W', 'YPL086C', 'YEL027W', 'YNL006W', 'YOR378W'] sce04011 median rank=3510 (random~3367)
OPN1MW (gpcr, n/a): top5=['YER025W', 'YNL006W', 'YOR378W', 'YPL086C', 'YEL027W'] sce04011 median rank=3497 (random~3367)
SSTR5 (gpcr, n/a): top5=['YER072W', 'YGL008C', 'YLR229C', 'YPR165W', 'YPL036W'] sce04011 median rank=4016 (random~3367)
LPAR1 (gpcr, n/a): top5=['YKL190W', 'YHL047C', 'YDL192W', 'YER072W', 'YDL137W'] sce04011 median rank=3705 (random~3367)
OPN1MW2 (gpcr, n/a): top5=['YER025W', 'YNL006W', 'YOR378W', 'YPL086C', 'YEL027W'] sce04011 median rank=3497 (random~3367)
OPN1MW3 (gpcr, n/a): top5=['YER025W', 'YNL006W', 'YOR378W', 'YPL086C', 'YEL027W'] sce04011 median rank=3497 (random~3367)
AGTR2 (gpcr, n/a): top5=['YER119C', 'YOL103W', 'YHR032W', 'YKR105C', 'YPL264C'] sce04011 median rank=2994 (random~3367)
HCAR2 (gpcr, n/a): top5=['YER119C', 'YPL264C', 'YBR043C', 'YIL121W', 'YHR032W'] sce04011 median rank=3120 (random~3367)
GPR78 (gpcr, n/a): top5=['YPL218W', 'YGL008C', 'YER072W', 'YPR204W', 'YHR169W'] sce04011 median rank=4118 (random~3367)
ACKR3 (gpcr, n/a): top5=['YPL264C', 'YHR032W', 'YBR043C', 'YOL103W', 'YER119C'] sce04011 median rank=2820 (random~3367)
CCR10 (gpcr, n/a): top5=['YHR189W', 'YPL218W', 'YPL203W', 'YLR234W', 'YGR105W'] sce04011 median rank=3632 (random~3367)
