target_id	target_family	membership_sources	uniprot_entries	gene_aliases	protein_name	protein_length	keywords	is_calibration_control	ranking_bonus	state_observed	intended_direction	state_effect_disease_minus_desired	state_signal_to_noise	state_sign_probability	disease_expression_fraction	desired_expression_fraction	xatlas_observed	xatlas_good_cells	xatlas_batches	xatlas_knockdown_reversal	xatlas_knockdown_reversal_cosine	xatlas_batch_positive_fraction	xatlas_batch_score_se	directional_xatlas_reversal	xatlas_batch_direction_fraction	xatlas_implied_direction	state_xatlas_direction_agreement	signed_direction_directly_perturbed	direction_evidence_class	direction_evidence_interpretation	norman_clean_crispra_cells	yeast_orthologs	yeast_route_status	yeast_validation_route	yeast_nonexecutability_reason	mammalian_validation_route	expression_gate	state_direction_gate	xatlas_coverage_gate	xatlas_direction_gate	baseline_eligible	uncertainty	human_evidence	pareto_front
OR4L1	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8NH43	OR4L2P	Olfactory receptor 4L1 (Olfactory receptor 4L2) (Olfactory receptor OR14-28)	312		False	0.0	False	unresolved				0.0	0.0	True	3	3	-1.0190785645451783	-0.3140128063460722	0.0	0.43940779716451217			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	False	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;insufficient_xatlas_crispri_coverage;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR4M1	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8NGD0		Olfactory receptor 4M1 (Olfactory receptor OR14-7)	313		False	0.0	False	unresolved				0.0	0.0	True	20	18	0.2063396358388027	0.14968151191912896	0.5555555555555556	0.23002399192235773			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR4M2	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8NGB6		Olfactory receptor 4M2 (Olfactory receptor OR15-3)	313		False	0.0	False	unresolved				0.0	0.0	True	275	100	0.04798373321303838	0.15828520461013346	0.5	0.0757778557272811			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR4M2B	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	A0A0X1KG70		Olfactory receptor 4M2B	313		False	0.0	False	unresolved				0.0	0.0	False	0	0							unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	False	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;insufficient_xatlas_crispri_coverage;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR4N2	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8NGD1		Olfactory receptor 4N2 (Olfactory receptor OR14-13) (Olfactory receptor OR14-8)	307		False	0.0	True	activate	-2.8287149082946897e-05	0.25461476986950826	0.588	0.00014094929349166638	0.00025815334308579296	True	117	73	0.1270708453449339	0.25445185548377897	0.4383561643835616	0.10206214178491792	-0.1270708453449339	0.5616438356164384	inhibit	False	False	opposite_direction_crispri_counterfactual_requires_crispra	X-Atlas measured knockdown, not activation. The proposed activating direction assumes a reversible response and must be tested by CRISPRa or inducible cDNA.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Use CRISPRa or inducible cDNA in HCT116 and an independent CRC organoid; require rescue/reversal and target-proximal functional readout because X-Atlas CRISPRi tests the opposite direction.	False	False	True	False	False	low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;activation_not_directly_tested_in_crc_context;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; opposite_direction_crispri_counterfactual_requires_crispra	
OR4N4	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8N0Y3		Olfactory receptor 4N4 (Olfactory receptor OR15-1) (Olfactory receptor OR15-5)	316		False	0.0	False	unresolved				0.0	0.0	True	168	87	-0.10090983824588387	-0.23561731128859	0.41379310344827586	0.06056600525060564			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR4N4C	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	A0A096LPK9		Olfactory receptor 4N4C	316		False	0.0	False	unresolved				0.0	0.0	False	0	0							unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	False	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;insufficient_xatlas_crispri_coverage;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR4N5	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8IXE1		Olfactory receptor 4N5 (Olfactory receptor OR14-33)	308		False	0.0	False	unresolved				0.0	0.0	True	422	105	-0.036388866585471746	-0.14161886144591798	0.44761904761904764	0.04842855153729853			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR4P4	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8NGL7	OR4P3P	Olfactory receptor 4P4 (Olfactory receptor 4P3)	312		False	0.0	False	unresolved				0.0	0.0	True	80	54	-0.08631589344505773	-0.12066553099506272	0.4074074074074074	0.07941963675022028			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR4Q2	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P0C623	OR4Q2P	Olfactory receptor 4Q2 (olfactory receptor OR14-21)	314		False	0.0	False	unresolved				0.0	0.0	False	0	0							unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	False	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;insufficient_xatlas_crispri_coverage;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR4Q3	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8NH05	C14orf13;OR4Q4	Olfactory receptor 4Q3 (Olfactory receptor 4Q4) (Olfactory receptor OR14-3)	313		False	0.0	False	unresolved				0.0	0.0	True	148	78	-0.007493377772163808	-0.017539732425022166	0.47435897435897434	0.06819132381733564			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR4S1	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8NGB4		Olfactory receptor 4S1 (Olfactory receptor OR11-100)	309		False	0.0	False	unresolved				0.0	0.0	True	162	85	-0.013636200782305865	-0.02893247512273762	0.3411764705882353	0.08338824895588631			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR4S2	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8NH73	OR4S2P	Olfactory receptor 4S2 (Olfactory receptor OR11-137)	311		False	0.0	False	unresolved				0.0	0.0	True	97	65	-0.05843564079915124	-0.10686912412048265	0.4	0.09205958323846863			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR4X1	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8NH49		Olfactory receptor 4X1 (Olfactory receptor OR11-104)	305		False	0.0	False	unresolved				0.0	0.0	True	88	58	-0.01716690453762653	-0.031109229481240907	0.4482758620689655	0.11220059860037523			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR4X2	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8NGF9		Olfactory receptor 4X2 (Olfactory receptor OR11-105)	303		False	0.0	False	unresolved				0.0	0.0	True	349	108	0.07761635506975098	0.23219030840696545	0.5	0.06447570383813349			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR51A2	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8NGJ7		Olfactory receptor 51A2	313		False	0.0	False	unresolved				0.0	0.0	True	103	67	-0.08742336935966231	-0.14549932949270303	0.417910447761194	0.0690840139513934			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR51A4	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8NGJ6		Olfactory receptor 51A4	313		False	0.0	False	unresolved				0.0	0.0	True	243	95	-0.05470263501065949	-0.17048824452703343	0.42105263157894735	0.06392735870588208			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR51A7	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8NH64		Olfactory receptor 51A7 (Olfactory receptor OR11-27)	312		False	0.0	False	unresolved				0.0	0.0	True	252	97	0.11528948688811314	0.2498953150459938	0.4845360824742268	0.06715647095789284			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR51B2	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q9Y5P1	OR51B1P	Olfactory receptor 51B2 (Odorant receptor HOR5'beta3) (Olfactory receptor 51B1)	312		False	0.0	False	unresolved				0.0	0.0	True	13	13	-0.009591092300015815	-0.007078884535995525	0.3076923076923077	0.4246760567066682			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	False	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;insufficient_xatlas_crispri_coverage;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR51B4	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q9Y5P0		Olfactory receptor 51B4 (Odorant receptor HOR5'beta1)	310		False	0.0	False	unresolved				0.0	0.0	True	260	97	-0.044469790678894866	-0.1332616650309467	0.4742268041237113	0.06632394877765092			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR51B5	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q9H339		Olfactory receptor 51B5 (Odorant receptor HOR5'beta5) (Olfactory receptor OR11-37)	312		False	0.0	False	unresolved				0.0	0.0	True	14	14	0.0190698008157646	0.014747289960670191	0.6428571428571429	0.1968945357118115			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	False	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;insufficient_xatlas_crispri_coverage;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR51B6	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q9H340		Olfactory receptor 51B6 (Odorant receptor HOR5'beta6)	312		False	0.0	False	unresolved				0.0	0.0	True	243	94	-0.05359209409085132	-0.17230573799532548	0.4148936170212766	0.05747094277217066			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR51C1	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	A0A3B3IT45	OR51C1P;OR51C3P;OST734	Olfactory receptor OR51C1	312		False	0.0	False	unresolved				0.0	0.0	False	0	0							unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	False	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;insufficient_xatlas_crispri_coverage;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
